GEOID,var,est,moe,type,description,source
13059030200,Ind_manf,250,144,count,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_other,172,118,count,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_prof,306,160,count,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_pubad,9,14,count,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_retail,123,71,count,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_trans,139,111,count,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_whlsl,22,27,count,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Inet_any,1527,288,count,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Inet_broad,1265,273,count,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Pov_Ov65,582,186,count,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Pov_Und18,1067,445,count,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_AI,0,14,count,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_AsnNH,98,114,count,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_BlkNH,2948,598,count,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_Hisp,56,46,count,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_HPI,0,14,count,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_OthNH,8,12,count,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_WhtNH,1488,383,count,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rent30,819,195,count,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Sch_grad,349,222,count,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Sch_Kpre,61,100,count,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Sch_ugrad,528,216,count,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_car,1238,291,count,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_carpool,159,113,count,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_home,66,54,count,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_noveh,543,298,count,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_pub,17,29,count,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_taxi,126,94,count,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_walk,448,272,count,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Age05,254,147,count,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Age18_24,587,187,count,Age 18-24,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Age18_64,3640,549,count,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130300,AgeO65,628,210,count,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130300,AgeU18,1963,471,count,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_ba,288,141,count,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_hsgrad,1178,301,count,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_lesshs,822,300,count,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_ma,584,288,count,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_prof_doc,95,72,count,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_somecol,717,192,count,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Empl_labor,2875,459,count,Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Empl_unemp,269,175,count,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HInsur_FBNat,141,110,count,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HInsur_FBNC,70,75,count,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HInsur_Nat,4139,686,count,Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HousOwn,3640,898,count,Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HousRent,2502,620,count,Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc_10K,119,93,count,"Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc_200K,63,62,count,"Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc100K_149K,164,85,count,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc10K_24K,497,259,count,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc150K_199K,145,155,count,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc25K_49K,696,299,count,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc50K_74K,257,100,count,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc75K_99K,221,123,count,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_ag,21,34,count,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_arts,325,180,count,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_const,186,135,count,Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_edhlth,615,221,count,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_finan,44,45,count,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_info,17,26,count,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_manf,630,268,count,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_other,173,117,count,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_prof,249,117,count,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_pubad,109,98,count,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_retail,290,150,count,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_trans,128,141,count,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_whlsl,20,31,count,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Inet_any,1854,358,count,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Inet_broad,1599,376,count,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Pov_Ov65,542,193,count,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Pov_Und18,1914,491,count,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_AI,0,20,count,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_AsnNH,0,20,count,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_BlkNH,2273,550,count,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_Hisp,2355,592,count,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_HPI,0,20,count,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_OthNH,0,20,count,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_WhtNH,1404,512,count,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rent30,545,279,count,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Sch_grad,152,139,count,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Sch_Kpre,238,147,count,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Sch_ugrad,152,123,count,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_car,2184,355,count,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_carpool,280,160,count,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_home,199,179,count,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_noveh,132,111,count,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_pub,36,56,count,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_taxi,0,20,count,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_walk,27,41,count,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Age05,398,187,count,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Age18_24,191,127,count,Age 18-24,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Age18_64,3837,574,count,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130400,AgeO65,824,207,count,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130400,AgeU18,1812,486,count,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_ba,769,228,count,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_hsgrad,1082,372,count,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_lesshs,480,238,count,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_ma,645,261,count,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_prof_doc,182,103,count,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
