GEOID,var,est,moe,description,source
13059130702,Ind_finan,61,93,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_info,0,14,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_manf,50,49,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_other,16,27,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_prof,158,131,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_pubad,69,71,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_retail,348,317,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_trans,12,20,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_whlsl,0,14,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Inet_any,1013,168,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Inet_broad,851,171,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Pov_Ov65,330,162,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Pov_Und18,574,276,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_AI,0,14,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_AsnNH,14,21,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_BlkNH,921,355,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_Hisp,209,174,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_HPI,0,14,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_OthNH,0,14,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_WhtNH,1233,471,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rent30,270,140,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Sch_grad,26,43,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Sch_Kpre,219,121,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Sch_ugrad,65,88,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_car,739,213,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_carpool,219,183,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_home,176,152,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_noveh,17,30,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_pub,0,14,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_taxi,99,162,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_walk,0,14,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Age05,207,125,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Age18_24,554,217,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059140300,AgeO65,418,129,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059140300,AgeU18,1133,414,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_ba,291,116,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_hsgrad,1376,401,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_lesshs,558,260,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_ma,369,241,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_prof_doc,18,23,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_somecol,1141,342,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Empl_labor,2948,529,Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Empl_unemp,159,131,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HInsur_FBNat,140,85,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HInsur_FBNC,156,175,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HInsur_Nat,3822,810,Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HousOwn,2746,786,Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HousRent,2639,863,Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc_10K,69,54,"Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc_200K,6,10,"Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc100K_149K,126,72,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc10K_24K,518,200,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc150K_199K,23,26,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc25K_49K,849,279,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc50K_74K,279,125,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc75K_99K,247,124,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_ag,0,20,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_arts,334,175,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_const,124,115,Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_edhlth,542,157,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_finan,58,58,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_info,13,20,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_manf,363,239,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_other,134,117,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_prof,276,132,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_pubad,134,67,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_retail,720,319,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_trans,135,100,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_whlsl,46,56,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Inet_any,1731,285,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Inet_broad,1286,300,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Pov_Ov65,418,108,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Pov_Und18,1133,664,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_AI,20,30,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_AsnNH,0,20,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_BlkNH,2793,789,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_Hisp,1099,540,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_HPI,0,20,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_OthNH,0,20,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_WhtNH,1418,312,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rent30,535,209,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Sch_grad,30,33,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Sch_Kpre,186,117,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Sch_ugrad,336,154,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_car,2137,380,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_carpool,495,227,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_home,169,137,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_noveh,85,98,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_pub,0,20,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_taxi,20,30,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_walk,14,23,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Age05,468,213,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Age18_24,277,134,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059140400,AgeO65,524,260,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059140400,AgeU18,1051,399,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_ba,129,76,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_hsgrad,686,318,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_lesshs,644,262,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_ma,24,26,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_prof_doc,55,48,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_somecol,752,296,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Empl_labor,1270,323,Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Empl_unemp,64,76,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HInsur_FBNat,10,15,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HInsur_FBNC,330,193,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HInsur_Nat,2179,470,Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
