GEOID,var,est,moe,description,source
13059140600,Rce_OthNH,0,13,Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_WhtNH,2583,247,White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rent30,434,125,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Sch_grad,215,136,Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Sch_Kpre,115,59,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Sch_ugrad,176,81,Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_car,1642,255,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_carpool,352,135,Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_home,50,34,Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_noveh,45,47,Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_pub,64,50,Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_taxi,78,64,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_walk,26,25,Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Age05,199,88,Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Age18_24,664,238,Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059150300,AgeO65,647,158,Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059150300,AgeU18,612,165,Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_ba,603,157,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_hsgrad,539,176,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_lesshs,117,87,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_ma,324,161,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_prof_doc,368,115,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_somecol,392,145,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Empl_labor,1832,265,Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Empl_unemp,107,70,Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HInsur_FBNat,120,86,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HInsur_FBNC,106,86,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HInsur_Nat,3007,351,Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HousOwn,1991,347,Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HousRent,1588,363,Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc_10K,161,102,"Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc_200K,54,34,"Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc100K_149K,366,137,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc10K_24K,291,114,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc150K_199K,156,117,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc25K_49K,327,122,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc50K_74K,176,81,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc75K_99K,86,54,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_ag,6,10,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_arts,230,116,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_const,16,24,Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_edhlth,695,170,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_finan,148,91,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_info,32,48,Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_manf,26,30,Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_other,54,46,Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_prof,211,113,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_pubad,65,84,Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_retail,271,103,Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_trans,80,96,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_whlsl,6,9,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Inet_any,1371,154,Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Inet_broad,1251,164,Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Pov_Ov65,647,118,Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Pov_Und18,606,116,Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_AI,0,13,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_AsnNH,129,103,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_BlkNH,1019,233,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_Hisp,201,151,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_HPI,0,13,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_OthNH,0,13,Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_WhtNH,2037,324,White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rent30,344,132,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Sch_grad,253,136,Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Sch_Kpre,90,61,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Sch_ugrad,533,222,Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_car,1382,225,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_carpool,191,93,Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_home,195,100,Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_noveh,0,13,Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_pub,59,75,Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_taxi,0,13,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_walk,0,13,Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Age05,25,27,Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Age18_24,2824,544,Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059150400,AgeO65,116,62,Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059150400,AgeU18,59,50,Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_ba,411,128,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_hsgrad,93,59,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_lesshs,68,61,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_ma,237,119,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_prof_doc,200,122,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_somecol,313,108,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Empl_labor,2539,387,Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Empl_unemp,91,65,Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HInsur_FBNat,80,63,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HInsur_FBNC,330,161,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HInsur_Nat,3066,455,Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HousOwn,322,104,Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HousRent,3706,448,Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc_10K,337,102,"Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc_200K,10,16,"Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc100K_149K,33,35,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc10K_24K,500,149,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc150K_199K,0,13,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc25K_49K,417,133,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc50K_74K,177,69,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc75K_99K,23,21,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_ag,0,13,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_arts,543,172,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_const,57,63,Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_edhlth,887,212,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_finan,68,48,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_info,41,37,Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_manf,35,33,Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_other,144,88,Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
